Symbol,Company Name,Quant Rating,SA Analyst Ratings,Wall Street Ratings,Market Cap,Div Yield,Valuation,Growth,Profitability,Momentum,EPS Rev.
GTX,Garrett Motion Inc.,Rating: Hold2.74,Rating: Buy4.00,Rating: Strong Buy4.50,1.79B,-,A,B,B-,C,D-
BCE,BCE Inc.,Rating: Hold2.74,Rating: Hold3.40,Rating: Hold3.22,24.67B,10.80,A-,F,A,D-,C+
DEO,Diageo plc,Rating: Hold2.74,Rating: Buy3.62,Rating: Hold3.25,66.35B,3.49,D+,F,A,D+,C+
EADSY,Airbus SE,Rating: Hold2.74,Rating: Buy4.00,Rating: Buy3.80,116.41B,1.30,D+,D-,A,D,D+
VET,Vermilion Energy Inc.,Rating: Hold2.74,Rating: Buy4.00,Rating: Buy4.00,1.58B,3.34,A-,D,B,C-,C
RLYB,Rallybio Corporation,Rating: Hold2.74,Rating: Not Covered,Rating: Strong Buy4.60,45.64M,-,A-,D,D+,C-,B+
CLIR,ClearSign Technologies Corporation,Rating: Hold2.74,Rating: Not Covered,Rating: Buy4.00,56.26M,-,B-,A,F,C+,B-
ZEPP,Zepp Health Corporation,Rating: Hold2.74,Rating: Not Covered,Rating: Strong Buy5.00,41.24M,-,A+,D,B+,D+,F
MX,Magnachip Semiconductor Corporation,Rating: Hold2.74,Rating: Not Covered,Rating: Buy3.66,158.11M,-,A+,C-,D+,D-,B-
GOSS,"Gossamer Bio, Inc.",Rating: Hold2.74,Rating: Strong Buy5.00,Rating: Buy4.10,159.01M,-,A+,C+,B-,C,B-
SFL,SFL Corporation Ltd.,Rating: Hold2.74,Rating: Buy4.00,Rating: Buy4.25,1.41B,10.00,A-,B-,A-,D+,B-
LSTR,"Landstar System, Inc.",Rating: Hold2.73,Rating: Hold3.00,Rating: Hold2.94,6.58B,0.74,D-,C,B-,C,D
KOF,"Coca-Cola FEMSA, S.A.B. de C.V.",Rating: Hold2.73,Rating: Buy4.00,Rating: Buy4.21,16.67B,4.21,A-,D,B,D+,C
AIQUY,L'Air Liquide S.A.,Rating: Hold2.73,Rating: Buy3.50,Rating: Strong Buy5.00,95.18B,1.91,C-,B+,A+,D+,F
CAPL,CrossAmerica Partners LP Common Units,Rating: Hold2.73,Rating: Hold3.00,Rating: Hold3.00,775.39M,10.30,B+,D-,D,C+,D-
CC,The Chemours Company,Rating: Hold2.73,Rating: Buy4.00,Rating: Hold3.44,3.26B,4.58,B,D,C-,C-,B-
TTEK,"Tetra Tech, Inc.",Rating: Hold2.73,Rating: Buy4.00,Rating: Buy4.14,11.10B,0.54,D-,C,B-,C-,C+
VRNT,Verint Systems Inc.,Rating: Hold2.73,Rating: Buy3.50,Rating: Buy3.85,1.52B,-,B+,C-,B-,D,B-
RBGLY,Reckitt Benckiser Group plc,Rating: Hold2.73,Rating: Hold3.00,Rating: Buy4.00,43.09B,4.02,C+,C,A,C+,F
MLSS,Milestone Scientific Inc.,Rating: Hold2.73,Rating: Not Covered,Rating: Strong Buy4.50,79.45M,-,C,B-,C-,A-,D
NTCOY,Natura &Co Holding S.A.,Rating: Hold2.73,Rating: Not Covered,Rating: Hold3.00,3.46B,-,B+,B-,D,C-,Rating: Not Covered
IZEA,"IZEA Worldwide, Inc.",Rating: Hold2.73,Rating: Not Covered,Rating: Strong Buy5.00,45.81M,-,B-,C+,D-,B+,D+
BDSX,"Biodesix, Inc.",Rating: Hold2.73,Rating: Not Covered,Rating: Strong Buy4.83,207.29M,-,C+,B,D,C+,B-
SWBI,"Smith & Wesson Brands, Inc.",Rating: Hold2.73,Rating: Strong Buy5.00,Rating: Strong Buy5.00,614.48M,3.65,C,B+,D,C-,C+
NAT,Nordic American Tankers Limited,Rating: Hold2.73,Rating: Hold3.33,Rating: Buy4.00,601.33M,14.58,A,A+,A-,D-,C+
JSPR,"Jasper Therapeutics, Inc.",Rating: Hold2.73,Rating: Buy4.00,Rating: Strong Buy4.70,348.63M,-,B+,C,C-,A-,D-
A,"Agilent Technologies, Inc.",Rating: Hold2.73,Rating: Buy4.00,Rating: Buy3.70,39.40B,0.68,F,D-,A+,B-,D
HENOY,Henkel AG & Co. KGaA,Rating: Hold2.73,Rating: Buy4.00,Rating: Hold3.00,33.47B,2.31,C+,A-,A,C+,D+
RNAC,"Cartesian Therapeutics, Inc.",Rating: Hold2.73,Rating: Buy4.00,Rating: Buy4.33,455.18M,-,C,A+,D-,B-,F
URG,Ur-Energy Inc.,Rating: Hold2.73,Rating: Buy4.00,Rating: Strong Buy4.66,467.31M,-,D,A+,F,C-,C+
NNBR,"NN, Inc.",Rating: Hold2.73,Rating: Not Covered,Rating: Strong Buy5.00,195.29M,-,C+,B,D,C+,C+
WEGZY,WEG S.A.,Rating: Hold2.73,Rating: Hold3.00,Rating: Strong Buy4.50,36.70B,0.95,D-,B-,A-,B-,D+
BZ,Kanzhun Limited,Rating: Hold2.73,Rating: Buy4.00,Rating: Strong Buy4.54,5.49B,-,C,A,B+,D-,B
NRBO,"NeuroBo Pharmaceuticals, Inc.",Rating: Hold2.73,Rating: Not Covered,Rating: Strong Buy4.50,20.33M,-,B,D,D-,D,A-
SWGAY,The Swatch Group AG,Rating: Hold2.73,Rating: Hold3.00,Rating: Strong Buy5.00,9.39B,3.95,B,C+,D+,D,Rating: Not Covered
WDFC,WD-40 Company,Rating: Hold2.73,Rating: Hold2.66,Rating: Buy4.00,3.72B,1.28,D-,C-,B+,B+,D+
HP,"Helmerich & Payne, Inc.",Rating: Hold2.73,Rating: Hold3.00,Rating: Buy3.52,3.44B,2.87,C,C+,C,C,F
CMRE,Costamare Inc.,Rating: Hold2.73,Rating: Not Covered,Rating: Hold3.00,1.59B,3.46,A+,D,B-,C,D+
NVZMY,Novonesis A/S,Rating: Hold2.73,Rating: Buy4.00,Rating: Strong Buy5.00,27.27B,2.01,A-,A,C+,C-,D
HGV,Hilton Grand Vacations Inc.,Rating: Hold2.73,Rating: Hold3.00,Rating: Buy3.77,4.11B,-,D+,D-,D-,C+,C
BZLFY,Bunzl plc,Rating: Hold2.73,Rating: Not Covered,Rating: Sell2.00,14.83B,2.00,C-,D-,B,C+,D+
BAK,Braskem S.A.,Rating: Hold2.72,Rating: Buy4.00,Rating: Buy4.14,1.99B,-,A-,C,D-,D-,B-
RCUS,"Arcus Biosciences, Inc.",Rating: Hold2.72,Rating: Buy4.00,Rating: Buy4.38,1.45B,-,C+,B,C+,C+,D+
INSE,"Inspired Entertainment, Inc.",Rating: Hold2.72,Rating: Not Covered,Rating: Buy4.40,260.20M,-,C+,C-,D+,B-,D
COGT,"Cogent Biosciences, Inc.",Rating: Hold2.72,Rating: Hold3.00,Rating: Buy4.27,1.06B,-,B-,B-,D+,B+,D+
BKYI,"BIO-key International, Inc.",Rating: Hold2.72,Rating: Not Covered,Rating: Buy4.00,2.87M,-,A,B-,D,F,A-
BFRI,Biofrontera Inc.,Rating: Hold2.72,Rating: Not Covered,Rating: Strong Buy4.50,7.67M,-,A+,A+,D,C+,C
ATI,ATI Inc.,Rating: Hold2.72,Rating: Buy4.00,Rating: Buy4.45,8.58B,-,D,B-,C+,B-,D
J,Jacobs Solutions Inc.,Rating: Hold2.72,Rating: Strong Buy5.00,Rating: Buy3.88,17.51B,0.72,D,D+,B+,C-,D+
TTI,"TETRA Technologies, Inc.",Rating: Hold2.72,Rating: Buy4.00,Rating: Strong Buy5.00,507.47M,-,D-,A,D+,B-,D-
TRVI,"Trevi Therapeutics, Inc.",Rating: Hold2.72,Rating: Not Covered,Rating: Strong Buy4.66,216.76M,-,B,D+,C-,A-,D+
CRON,Cronos Group Inc.,Rating: Hold2.72,Rating: Not Covered,Rating: Hold3.33,801.42M,-,A+,B-,C+,C+,C-
LNW,"Light & Wonder, Inc.",Rating: Hold2.72,Rating: Buy3.50,Rating: Buy4.05,8.57B,-,C-,D,A-,C,D-
NIU,Niu Technologies,Rating: Hold2.72,Rating: Buy4.00,Rating: Buy4.33,145.11M,-,A+,B,D+,C-,D
OESX,"Orion Energy Systems, Inc.",Rating: Hold2.72,Rating: Not Covered,Rating: Strong Buy4.50,27.02M,-,A,C+,D,D+,C+
ASYS,"Amtech Systems, Inc.",Rating: Hold2.72,Rating: Not Covered,Rating: Buy3.50,79.63M,-,B+,F,C-,C,C+
CNXN,"PC Connection, Inc.",Rating: Hold2.72,Rating: Hold3.00,Rating: Hold3.00,1.92B,0.55,B-,D-,C+,C+,D-
SUZ,Suzano S.A.,Rating: Hold2.72,Rating: Buy4.00,Rating: Strong Buy4.60,12.47B,-,A-,D,B+,C,F
JJSF,J&J Snack Foods Corp.,Rating: Hold2.72,Rating: Hold3.00,Rating: Buy4.00,3.34B,1.74,D+,B-,C,B,D-
BBIO,"BridgeBio Pharma, Inc.",Rating: Hold2.72,Rating: Buy4.00,Rating: Buy4.38,5.20B,-,D,C-,D-,B-,B-
FELE,"Franklin Electric Co., Inc.",Rating: Hold2.72,Rating: Not Covered,Rating: Buy3.80,4.90B,0.93,D-,D+,B,C+,F
TTGT,"TechTarget, Inc.",Rating: Hold2.72,Rating: Not Covered,Rating: Buy4.33,912.13M,-,F,D-,B,B,C
INTS,"Intensity Therapeutics, Inc.",Rating: Hold2.72,Rating: Not Covered,Rating: Strong Buy4.75,42.09M,-,B,F,F,D+,A
PXS,Pyxis Tankers Inc.,Rating: Hold2.72,Rating: Buy4.00,Rating: Strong Buy5.00,40.54M,-,A+,B+,F,D-,D+
BTCM,BIT Mining Limited,Rating: Hold2.72,Rating: Not Covered,Rating: Hold3.00,33.01M,-,A,A-,D-,C-,Rating: Not Covered
BC,Brunswick Corporation,Rating: Hold2.72,Rating: Hold3.00,Rating: Buy3.85,5.32B,2.08,C-,D,C+,C,D+
SDGR,"Schrödinger, Inc.",Rating: Hold2.72,Rating: Hold3.00,Rating: Buy4.27,1.60B,-,C,C,C-,C+,C+
RCEL,"AVITA Medical, Inc.",Rating: Hold2.72,Rating: Buy4.00,Rating: Buy4.20,337.32M,-,C,C,D+,A-,D-
AKAM,"Akamai Technologies, Inc.",Rating: Hold2.72,Rating: Hold3.20,Rating: Buy4.12,14.10B,-,C+,D,A-,D+,D+
UHAL,U-Haul Holding Company,Rating: Hold2.72,Rating: Not Covered,Rating: Hold3.00,12.58B,-,C+,C+,D-,C+,D
FULC,"Fulcrum Therapeutics, Inc.",Rating: Hold2.71,Rating: Hold3.00,Rating: Hold3.25,213.06M,-,A-,C+,B,D-,A-
HYFM,"Hydrofarm Holdings Group, Inc.",Rating: Hold2.71,Rating: Not Covered,Rating: Hold3.00,38.07M,-,A,C+,D+,B-,D+
CLVT,Clarivate Plc,Rating: Hold2.71,Rating: Hold3.00,Rating: Buy3.60,4.09B,-,A+,A-,B+,D-,C
CHX,ChampionX Corporation,Rating: Hold2.71,Rating: Sell2.00,Rating: Strong Buy4.75,5.85B,1.21,D-,B,C+,C,B
VVV,Valvoline Inc.,Rating: Hold2.71,Rating: Hold3.00,Rating: Buy4.15,5.15B,-,C,A,B+,C,D+
CENT,Central Garden & Pet Company,Rating: Hold2.71,Rating: Buy4.00,Rating: Strong Buy4.57,2.37B,-,C+,C-,C+,C,C+
LGTY,"Logility Supply Chain Solutions, Inc.",Rating: Hold2.71,Rating: Hold3.00,Rating: Strong Buy4.66,351.06M,5.27,D+,A-,B,C-,C-
TXT,Textron Inc.,Rating: Hold2.71,Rating: Buy4.00,Rating: Buy3.68,15.78B,0.09,D+,D+,B-,C-,D+
ABEO,Abeona Therapeutics Inc.,Rating: Hold2.71,Rating: Buy4.00,Rating: Strong Buy4.80,279.43M,-,B+,A-,D+,B+,D+
WRN,Western Copper and Gold Corporation,Rating: Hold2.71,Rating: Not Covered,Rating: Buy4.25,221.92M,-,B,A-,D+,C-,C+
EDU,New Oriental Education & Technology Group Inc.,Rating: Hold2.71,Rating: Hold3.00,Rating: Strong Buy4.65,9.73B,-,A-,A,B+,D,C-
AMPL,"Amplitude, Inc.",Rating: Hold2.71,Rating: Buy4.00,Rating: Hold3.00,1.33B,-,C-,D-,C-,C+,D+
BSET,"Bassett Furniture Industries, Incorporated",Rating: Hold2.71,Rating: Hold3.00,Rating: Not Covered,132.72M,5.04,B+,B+,D+,C+,D
CYTK,"Cytokinetics, Incorporated",Rating: Hold2.71,Rating: Hold3.00,Rating: Buy4.15,6.16B,-,D,A-,C,B-,D
IDYA,"IDEAYA Biosciences, Inc.",Rating: Hold2.71,Rating: Buy4.00,Rating: Strong Buy4.66,2.33B,-,C-,A-,B-,D+,B-
AMED,"Amedisys, Inc.",Rating: Hold2.71,Rating: Hold3.00,Rating: Hold2.90,2.99B,-,D-,D-,A-,B-,D
AVTR,"Avantor, Inc.",Rating: Hold2.71,Rating: Hold3.00,Rating: Buy4.13,14.32B,-,D-,D-,A,C,D
KPLT,"Katapult Holdings, Inc.",Rating: Hold2.71,Rating: Not Covered,Rating: Hold3.00,29.37M,-,A+,A+,A,F,C
SNAX,"Stryve Foods, Inc.",Rating: Hold2.71,Rating: Not Covered,Rating: Strong Buy5.00,3.72M,-,C+,Rating: Not Covered,D-,F,A+
HZO,"MarineMax, Inc.",Rating: Hold2.71,Rating: Not Covered,Rating: Strong Buy4.60,734.78M,-,B-,D+,D+,B-,D-
KOP,Koppers Holdings Inc.,Rating: Hold2.71,Rating: Hold3.00,Rating: Strong Buy4.50,778.93M,0.70,B+,C+,C,D+,B
JSAIY,J Sainsbury plc,Rating: Hold2.71,Rating: Buy4.00,Rating: Sell2.00,7.47B,5.23,A,B-,B-,C-,F
XAIR,"Beyond Air, Inc.",Rating: Hold2.71,Rating: Not Covered,Rating: Buy4.00,40.86M,-,C,C,C,C,B
ALV,"Autoliv, Inc.",Rating: Hold2.71,Rating: Buy4.00,Rating: Buy4.05,7.76B,2.76,B+,B+,B,C-,D+
TALO,Talos Energy Inc.,Rating: Hold2.71,Rating: Buy4.00,Rating: Buy4.36,2.02B,-,B,D,B,C-,D
BSY,"Bentley Systems, Incorporated",Rating: Hold2.71,Rating: Buy4.00,Rating: Buy4.14,15.49B,0.47,F,C,A,C-,C-
IDXX,"IDEXX Laboratories, Inc.",Rating: Hold2.71,Rating: Sell2.00,Rating: Hold3.46,34.54B,-,F,C+,A+,C,C-
COLL,"Collegium Pharmaceutical, Inc.",Rating: Hold2.71,Rating: Strong Buy5.00,Rating: Buy4.00,990.40M,-,A,B-,A+,C+,D+
KIDS,OrthoPediatrics Corp.,Rating: Hold2.71,Rating: Not Covered,Rating: Buy4.16,614.84M,-,C,A+,B-,C,D
SWKS,"Skyworks Solutions, Inc.",Rating: Hold2.70,Rating: Hold3.33,Rating: Hold3.37,13.88B,3.16,B-,F,A+,D,D
TOPS,Top Ships Inc.,Rating: Hold2.70,Rating: Not Covered,Rating: Buy4.00,35.11M,-,A,B+,A-,D-,Rating: Not Covered
AVTE,"Aerovate Therapeutics, Inc.",Rating: Hold2.70,Rating: Not Covered,Rating: Hold3.00,76.23M,-,B+,D+,D+,D,A-
MBUU,"Malibu Boats, Inc.",Rating: Hold2.70,Rating: Buy4.00,Rating: Buy4.00,860.37M,-,C,D,C-,B-,D
BLD,TopBuild Corp.,Rating: Hold2.70,Rating: Hold3.00,Rating: Buy4.33,11.44B,-,D+,D+,A-,C,C-
IAC,IAC Inc.,Rating: Hold2.70,Rating: Strong Buy5.00,Rating: Buy4.38,4.06B,-,C-,A-,C-,C-,F
EXPGY,Experian plc,Rating: Hold2.70,Rating: Not Covered,Rating: Buy4.33,44.04B,1.21,D-,B+,A,C,D-
STNG,Scorpio Tankers Inc.,Rating: Hold2.70,Rating: Strong Buy4.50,Rating: Buy4.36,2.40B,3.16,A-,B-,A+,D-,C
KUASF,Kuaishou Technology,Rating: Hold2.70,Rating: Hold3.00,Rating: Sell2.00,26.40B,-,B,A+,A,C-,D
PLAB,"Photronics, Inc.",Rating: Hold2.70,Rating: Buy3.50,Rating: Strong Buy5.00,1.53B,-,A+,D+,B,C,D
OLED,Universal Display Corporation,Rating: Hold2.70,Rating: Buy4.00,Rating: Buy4.36,7.65B,0.96,D,B,A,D+,C-
NUE,Nucor Corporation,Rating: Hold2.70,Rating: Buy3.50,Rating: Buy3.92,36.34B,1.40,D+,D-,A,C-,D
ORIC,"ORIC Pharmaceuticals, Inc.",Rating: Hold2.70,Rating: Not Covered,Rating: Strong Buy4.83,703.55M,-,B,B,C+,B,D+
WBA,"Walgreens Boots Alliance, Inc.",Rating: Hold2.70,Rating: Hold2.58,Rating: Hold2.89,7.83B,11.04,A+,F,D+,F,C-
MCHX,"Marchex, Inc.",Rating: Hold2.70,Rating: Not Covered,Rating: Strong Buy4.50,80.57M,-,C+,C,D+,B,D-
FOLD,"Amicus Therapeutics, Inc.",Rating: Hold2.70,Rating: Buy4.00,Rating: Strong Buy4.53,2.98B,-,D,B-,B,C+,C-
WKEY,WISeKey International Holding AG,Rating: Hold2.70,Rating: Not Covered,Rating: Buy4.00,14.61M,-,A-,B,D-,C-,C
KLIC,"Kulicke and Soffa Industries, Inc.",Rating: Hold2.70,Rating: Hold3.00,Rating: Buy4.00,2.55B,1.69,C,B-,C,C+,D+
FCEL,"FuelCell Energy, Inc.",Rating: Hold2.70,Rating: Sell2.00,Rating: Hold2.62,219.65M,-,A-,C+,F,F,A-
ADEA,Adeia Inc.,Rating: Hold2.70,Rating: Not Covered,Rating: Buy4.33,1.32B,1.66,B-,D-,A,C+,D-
ELVA,Electrovaya Inc.,Rating: Hold2.70,Rating: Strong Buy5.00,Rating: Strong Buy4.60,87.87M,-,C,B,D+,C,C+
GNPX,"Genprex, Inc.",Rating: Hold2.70,Rating: Not Covered,Rating: Strong Buy5.00,3.89M,-,B,Rating: Not Covered,F,C,A
MIST,Milestone Pharmaceuticals Inc.,Rating: Hold2.70,Rating: Not Covered,Rating: Buy4.00,123.87M,-,B+,C+,C-,B,C+
PCRX,"Pacira BioSciences, Inc.",Rating: Hold2.70,Rating: Buy4.00,Rating: Hold3.11,768.32M,-,A+,D,A,C-,B-
SPOK,"Spok Holdings, Inc.",Rating: Hold2.70,Rating: Hold3.00,Rating: Hold3.00,333.89M,7.59,C,C-,B,C+,D+
SMMNY,Siemens Healthineers AG,Rating: Hold2.70,Rating: Buy4.00,Rating: Strong Buy5.00,60.29B,1.88,D,A-,A+,C+,D-
NABL,"N-able, Inc.",Rating: Hold2.70,Rating: Hold3.00,Rating: Buy3.80,1.91B,-,C-,D,B,D,C+
RCKT,"Rocket Pharmaceuticals, Inc.",Rating: Hold2.70,Rating: Buy4.00,Rating: Strong Buy4.62,1.29B,-,B-,D,C,D+,B
WING,Wingstop Inc.,Rating: Hold2.70,Rating: Sell2.33,Rating: Buy3.96,9.68B,0.30,F,A,A-,C,C-
FLL,"Full House Resorts, Inc.",Rating: Hold2.69,Rating: Not Covered,Rating: Buy4.00,169.46M,-,C,B+,D-,C,C-
TRVG,trivago N.V.,Rating: Hold2.69,Rating: Not Covered,Rating: Hold3.12,152.46M,-,A-,D-,F,D+,B-
CBRL,"Cracker Barrel Old Country Store, Inc.",Rating: Hold2.69,Rating: Hold3.00,Rating: Hold2.70,1.17B,5.88,C,D,D+,C+,C-
WOW,"WideOpenWest, Inc.",Rating: Hold2.69,Rating: Not Covered,Rating: Hold3.25,433.40M,-,A-,B,D,B-,F
UCL,uCloudlink Group Inc.,Rating: Hold2.69,Rating: Not Covered,Rating: Strong Buy5.00,44.99M,-,A,B+,C+,D-,C+
LECO,"Lincoln Electric Holdings, Inc.",Rating: Hold2.69,Rating: Buy3.50,Rating: Buy3.81,12.22B,1.31,D+,C+,B+,C,C-
TXO,"TXO Partners, L.P.",Rating: Hold2.69,Rating: Hold3.00,Rating: Strong Buy5.00,724.17M,13.45,A,A-,F,C-,D-
EPM,Evolution Petroleum Corporation,Rating: Hold2.69,Rating: Buy4.00,Rating: Strong Buy4.50,189.84M,8.28,D,B-,D-,B-,D
LGF.A,Lions Gate Entertainment Corp.,Rating: Hold2.69,Rating: Hold3.00,Rating: Buy3.85,1.86B,-,D+,B-,A,D+,C
ONTO,Onto Innovation Inc.,Rating: Hold2.69,Rating: Hold2.50,Rating: Strong Buy4.77,7.95B,-,C,B+,B+,D,C+
APTV,Aptiv PLC,Rating: Hold2.69,Rating: Buy4.00,Rating: Buy4.00,13.05B,-,A,A-,A-,D-,C-
RMBL,"RumbleOn, Inc.",Rating: Hold2.69,Rating: Not Covered,Rating: Strong Buy5.00,247.60M,-,B+,C-,D-,B-,C
LFCR,"Lifecore Biomedical, Inc.",Rating: Hold2.69,Rating: Not Covered,Rating: Buy3.66,276.02M,-,F,A-,B,B+,D-
ASAZY,ASSA ABLOY AB (publ),Rating: Hold2.69,Rating: Hold3.00,Rating: Strong Buy5.00,33.30B,1.65,C-,B-,A-,C-,F
PUBGY,Publicis Groupe S.A.,Rating: Hold2.69,Rating: Buy4.00,Rating: Strong Buy5.00,26.92B,3.37,C,C-,B,C+,F
VTLE,"Vital Energy, Inc.",Rating: Hold2.69,Rating: Strong Buy5.00,Rating: Hold3.38,1.17B,-,A+,F,D-,D-,B-
NRGV,"Energy Vault Holdings, Inc.",Rating: Hold2.69,Rating: Buy4.00,Rating: Buy4.20,287.51M,-,C-,C-,D,A,F
CTOS,"Custom Truck One Source, Inc.",Rating: Hold2.69,Rating: Not Covered,Rating: Buy4.33,1.40B,-,C,D-,D,B,D-
ULTA,"Ulta Beauty, Inc.",Rating: Hold2.69,Rating: Buy3.75,Rating: Buy3.61,17.68B,-,C-,D+,A-,D+,F
HUN,Huntsman Corporation,Rating: Hold2.69,Rating: Not Covered,Rating: Buy3.50,3.39B,5.04,A,A-,C,D,F
CDRO,"Codere Online Luxembourg, S.A.",Rating: Hold2.69,Rating: Not Covered,Rating: Strong Buy4.50,344.26M,-,B-,B,Rating: Not Covered,B+,C
THRD,"Third Harmonic Bio, Inc.",Rating: Hold2.69,Rating: Sell2.00,Rating: Buy4.33,590.72M,-,B,B-,B-,B+,D-
VREX,Varex Imaging Corporation,Rating: Hold2.69,Rating: Hold3.00,Rating: Buy4.40,679.29M,-,D,D-,B+,B+,D-
CFRUY,Compagnie Financière Richemont SA,Rating: Hold2.69,Rating: Hold3.33,Rating: Hold3.00,81.59B,2.35,D,A+,A+,C-,D
EBF,"Ennis, Inc.",Rating: Hold2.69,Rating: Hold3.00,Rating: Strong Buy5.00,552.32M,4.71,A-,B-,B,C-,D+
XLO,"Xilio Therapeutics, Inc.",Rating: Hold2.69,Rating: Not Covered,Rating: Buy4.33,44.40M,-,A,D,D-,B+,C
DC,Dakota Gold Corp.,Rating: Hold2.69,Rating: Buy4.00,Rating: Strong Buy4.50,207.75M,-,B-,C+,D-,D+,B
TEX,Terex Corporation,Rating: Hold2.69,Rating: Buy4.00,Rating: Hold3.07,3.63B,1.25,B+,F,C+,D+,C-
XELB,"Xcel Brands, Inc.",Rating: Hold2.69,Rating: Not Covered,Rating: Strong Buy5.00,16.22M,-,B,A,F,C-,C+
ROCK,"Gibraltar Industries, Inc.",Rating: Hold2.69,Rating: Buy4.00,Rating: Strong Buy4.66,2.18B,-,B-,B,B-,C-,D
JMPLY,Johnson Matthey Plc,Rating: Hold2.68,Rating: Not Covered,Rating: Strong Buy5.00,2.85B,5.80,A+,C+,C+,D+,D
INZY,"Inozyme Pharma, Inc.",Rating: Hold2.68,Rating: Not Covered,Rating: Strong Buy4.66,174.73M,-,B,D+,D+,D-,B+
IDN,"Intellicheck, Inc.",Rating: Hold2.68,Rating: Not Covered,Rating: Hold3.25,48.42M,-,B-,C-,D+,B-,D+
ACRV,"Acrivon Therapeutics, Inc.",Rating: Hold2.68,Rating: Buy4.00,Rating: Strong Buy4.50,234.14M,-,B+,B,C,B+,D
NSANY,"Nissan Motor Co., Ltd.",Rating: Hold2.68,Rating: Sell2.00,Rating: Buy3.50,9.04B,-,A+,D,A,D-,F
JHX,James Hardie Industries plc,Rating: Hold2.68,Rating: Hold3.00,Rating: Hold2.50,15.74B,-,F,D+,B+,B-,D
AMC,"AMC Entertainment Holdings, Inc.",Rating: Hold2.68,Rating: Sell2.25,Rating: Sell2.28,1.87B,-,C-,A+,D-,C,C
MEC,"Mayville Engineering Company, Inc.",Rating: Hold2.68,Rating: Not Covered,Rating: Buy4.00,345.79M,-,A-,D-,C+,C+,D
UMC,United Microelectronics Corporation,Rating: Hold2.68,Rating: Buy4.00,Rating: Buy3.60,17.11B,6.81,A+,F,C+,D,F
PHG,Koninklijke Philips N.V.,Rating: Hold2.68,Rating: Buy3.66,Rating: Buy4.00,25.41B,-,D-,F,A,B,D-
MNRO,"Monro, Inc.",Rating: Hold2.68,Rating: Not Covered,Rating: Hold3.00,844.87M,3.97,C+,D-,C+,C+,C-
MBLY,Mobileye Global Inc.,Rating: Hold2.68,Rating: Hold3.25,Rating: Buy3.81,14.62B,-,F,D-,C-,C-,C+
KALU,Kaiser Aluminum Corporation,Rating: Hold2.68,Rating: Hold3.00,Rating: Hold3.00,1.30B,3.77,B-,C+,C,B-,D
ASTE,"Astec Industries, Inc.",Rating: Hold2.68,Rating: Sell2.00,Rating: Buy4.00,874.22M,1.36,D,D,D+,C+,F
FTEK,"Fuel Tech, Inc.",Rating: Hold2.68,Rating: Not Covered,Rating: Buy4.00,32.55M,-,A,C+,D,C-,D-
DBVT,DBV Technologies S.A.,Rating: Hold2.68,Rating: Not Covered,Rating: Buy4.00,66.68M,-,B-,D,C-,D-,A
KMTUY,Komatsu Ltd.,Rating: Hold2.68,Rating: Buy4.00,Rating: Sell2.00,24.94B,-,B+,D-,B+,D+,C-
OPTN,"OptiNose, Inc.",Rating: Hold2.68,Rating: Not Covered,Rating: Strong Buy4.50,80.80M,-,C,B,C,D-,A
HPK,"HighPeak Energy, Inc.",Rating: Hold2.68,Rating: Hold3.00,Rating: Buy3.50,1.88B,0.98,B-,D+,A-,C,D+
CABGY,Carlsberg A/S,Rating: Hold2.68,Rating: Buy4.00,Rating: Strong Buy4.50,14.47B,3.80,A+,D-,B,D,C
TRS,TriMas Corporation,Rating: Hold2.68,Rating: Not Covered,Rating: Buy3.66,1.07B,0.61,D+,B-,C,C+,D+
ALAR,Alarum Technologies Ltd.,Rating: Hold2.68,Rating: Buy3.50,Rating: Strong Buy5.00,89.05M,-,A,A+,A,D+,D+
ASGN,ASGN Incorporated,Rating: Hold2.68,Rating: Not Covered,Rating: Buy3.71,4.02B,-,B,F,B-,C-,D
GDEN,"Golden Entertainment, Inc.",Rating: Hold2.68,Rating: Not Covered,Rating: Strong Buy4.57,912.29M,2.25,C-,D,B+,C+,D+
BITF,Bitfarms Ltd.,Rating: Hold2.68,Rating: Hold3.00,Rating: Strong Buy4.71,1.02B,-,C-,B+,F,C-,C
KNSA,"Kiniksa Pharmaceuticals International, plc",Rating: Hold2.68,Rating: Hold3.00,Rating: Strong Buy4.66,1.61B,-,D-,B+,B+,B,D
SOTK,Sono-Tek Corporation,Rating: Hold2.68,Rating: Not Covered,Rating: Strong Buy5.00,73.40M,-,C,B,D+,C,C-
LSEA,Landsea Homes Corporation,Rating: Hold2.68,Rating: Buy4.00,Rating: Buy4.20,418.70M,-,C,C,D,C+,C-
AMWL,American Well Corporation,Rating: Hold2.68,Rating: Not Covered,Rating: Hold3.00,139.56M,-,A,C-,C,C,B
JYNT,The Joint Corp.,Rating: Hold2.67,Rating: Buy4.00,Rating: Buy4.00,172.31M,-,D,A+,B,B-,F
VANI,"Vivani Medical, Inc.",Rating: Hold2.67,Rating: Not Covered,Rating: Buy4.00,85.89M,-,B,D+,C,B+,C
BNAI,"Brand Engagement Network, Inc.",Rating: Hold2.67,Rating: Not Covered,Rating: Buy4.00,34.71M,-,B,B-,A+,F,A
