symbol,exchange,country,market_cap,headquarters_city,headquarters_state,sector,industry
NSTB,NYSE,US,0.496,New York,New York,Finance,Financial Conglomerates
AUD,NYSE,US,0.495020306534093,Philadelphia,Pennsylvania,Consumer Services,Broadcasting
MBAC,NYSE,US,0.495,New York,New York,Finance,Financial Conglomerates
BMRC,NASDAQ,US,0.494817037029252,Novato,California,Finance,Regional Banks
EBF,NYSE,US,0.494479995,Midlothian,Texas,Commercial Services,Commercial Printing/Forms
CMRX,NASDAQ,US,0.494211012764198,Durham,North Carolina,Health Technology,Biotechnology
BXC,NYSE,US,0.494158434,Marietta,Georgia,Distribution Services,Wholesale Distributors
EQBK,NASDAQ,US,0.493927276387452,Wichita,Kansas,Finance,Regional Banks
DCRCU,NASDAQ,US,0.4938975,Menlo Park,California,Finance,Financial Conglomerates
VSTM,NASDAQ,US,0.493470063790035,Needham,Massachusetts,Health Technology,Biotechnology
RBB,NASDAQ,US,0.49332423758336197,Los Angeles,California,Finance,Regional Banks
ALT,NASDAQ,US,0.492750219,Gaithersburg,Maryland,Health Technology,Biotechnology
BCOV,NASDAQ,US,0.492197818672651,Boston,Massachusetts,Technology Services,Internet Software/Services
VGII,NYSE,US,0.490546875,New York,New York,Finance,Financial Conglomerates
IMPX,NYSE,KY,0.4895,George Town,George Town,Finance,Financial Conglomerates
IPHA,NASDAQ,FR,0.489448887999998,Marseille,Provence-Alpes-Cote-dAzur,Health Technology,Biotechnology
NGCAU,NASDAQ,US,0.48924324372000005,Boca Raton,Florida,Finance,Financial Conglomerates
FCAX,NYSE,US,0.489,New York,New York,Finance,Financial Conglomerates
PLXP,NASDAQ,US,0.488612427661855,Sparta,New Jersey,Health Technology,Pharmaceuticals: Other
NSTD,NYSE,US,0.488500022999997,New York,New York,Finance,Financial Conglomerates
NSTC,NYSE,US,0.488000031000005,New York,New York,Finance,Financial Conglomerates
COOL,NASDAQ,US,0.487500030968242,Palo Alto,California,Finance,Financial Conglomerates
AAQC,NYSE,US,0.4875,Short Hills,New Jersey,Finance,Financial Conglomerates
TLGA,NYSE,US,0.4865,West Palm Beach,Florida,Finance,Financial Conglomerates
FLIC,NASDAQ,US,0.486204949847748,Glen Head,New York,Finance,Regional Banks
LOOP,NASDAQ,CA,0.485574814490835,Terrebonne,Québec,Process Industries,Chemicals: Specialty
VTGN,NASDAQ,US,0.48418904,South San Francisco,California,Health Technology,Biotechnology
DGICB,NASDAQ,US,0.484122124263778,Marietta,Pennsylvania,Finance,Multi-Line Insurance
MOFG,NASDAQ,US,0.483238044,Iowa City,Iowa,Finance,Regional Banks
UFPT,NASDAQ,US,0.48231111558037604,Newburyport,Massachusetts,Process Industries,Containers/Packaging
VKTX,NASDAQ,US,0.481649231759597,San Diego,California,Health Technology,Biotechnology
TRC,NYSE,US,0.481039614,Lebec,California,Finance,Real Estate Development
HTBI,NASDAQ,US,0.480929966,Asheville,North Carolina,Finance,Regional Banks
CSTR,NASDAQ,US,0.480500344,Nashville,Tennessee,Finance,Regional Banks
LKCO,NASDAQ,CN,0.4804653915,Beijing,Beijing,Technology Services,Packaged Software
AMOT,NASDAQ,US,0.48044475,Amherst,New York,Electronic Technology,Electronic Equipment/Instruments
HOVNP,NASDAQ,US,0.48040382925075903,Matawan,New Jersey,Consumer Durables,Homebuilding
TETCU,NASDAQ,US,0.4802875,New York,New York,Finance,Financial Conglomerates
BLU,NASDAQ,CA,0.479863496964161,Laval,Québec,Health Technology,Biotechnology
DSX,NYSE,GR,0.479817248,Athens,Central Greece,Transportation,Marine Shipping
HEXO,NASDAQ,CA,0.47980784950588296,Kanata,Ontario,Process Industries,Agricultural Commodities/Milling
SOL,NYSE,CN,0.4788579093,Putuo District,Shanghai,Electronic Technology,Semiconductors
XXII,NASDAQ,US,0.478442352645833,Buffalo,New York,Health Technology,Biotechnology
HMTV,NASDAQ,US,0.47843928846671896,Coral Gables,Florida,Consumer Services,Broadcasting
RRD,NYSE,US,0.478296,Chicago,Illinois,Commercial Services,Commercial Printing/Forms
VPG,NYSE,US,0.47812535682999996,Malvern,Pennsylvania,Electronic Technology,Electronic Components
BBCP,NASDAQ,US,0.477652920561981,Thornton,Colorado,Industrial Services,Engineering & Construction
GTX,NASDAQ,CH,0.476905926,Rolle,Vaud,Producer Manufacturing,Auto Parts: OEM
FMNB,NASDAQ,US,0.476716482,Canfield,Ohio,Finance,Regional Banks
KPLT,NASDAQ,US,0.476362367553721,Plano,Texas,Technology Services,Internet Software/Services
BYRN,NASDAQ,US,0.475821011700495,Andover,Massachusetts,Electronic Technology,Aerospace & Defense
TIPT,NASDAQ,US,0.47504754,New York,New York,Finance,Specialty Insurance
XPDIU,NASDAQ,US,0.47480625,Chicago,Illinois,Finance,Financial Conglomerates
MSB,NYSE,US,0.47441957967493803,New York,New York,Non-Energy Minerals,Steel
YI,NASDAQ,CN,0.474035580027255,Shanghai,Shanghai,Retail Trade,Drugstore Chains
NGCA,NASDAQ,US,0.47346120360000005,Boca Raton,Florida,Finance,Financial Conglomerates
GILT,NASDAQ,IL,0.47299707,Petach Tikva,HaMerkaz,Electronic Technology,Telecommunications Equipment
APEI,NASDAQ,US,0.472778847,Charles Town,West Virginia,Consumer Services,Other Consumer Services
GAINZ,NASDAQ,US,0.47199081323642406,McLean,Virginia,Finance,Investment Managers
LAWS,NASDAQ,US,0.4718018495,Chicago,Illinois,Distribution Services,Wholesale Distributors
AEHR,NASDAQ,US,0.471538728,Fremont,California,Electronic Technology,Electronic Production Equipment
NAACU,NASDAQ,US,0.47152875,New York,New York,Finance,Financial Conglomerates
MRAC,NASDAQ,US,0.471392198965913,New York,New York,Finance,Financial Conglomerates
GTXAP,NASDAQ,CH,0.471050171000004,Rolle,Vaud,Producer Manufacturing,Auto Parts: OEM
GAIN,NASDAQ,US,0.47084722468693296,McLean,Virginia,Finance,Investment Managers
EZPW,NASDAQ,US,0.470314923412259,Rollingwood,Texas,Finance,Finance/Rental/Leasing
TETC,NASDAQ,US,0.47018125,New York,New York,Finance,Financial Conglomerates
SENEA,NASDAQ,US,0.47001375937392403,Marion,New York,Consumer Non-Durables,Food: Specialty/Candy
GTYH,NASDAQ,US,0.469670275021981,Las Vegas,Nevada,Technology Services,Packaged Software
AVD,NYSE,US,0.469657422,Newport Beach,California,Process Industries,Chemicals: Agricultural
WSR,NYSE,US,0.469584554805196,Houston,Texas,Finance,Real Estate Investment Trusts
IBCP,NASDAQ,US,0.46932939,Grand Rapids,Michigan,Finance,Regional Banks
ANIP,NASDAQ,US,0.469144927654894,Baudette,Minnesota,Health Technology,Pharmaceuticals: Other
GIGGU,NASDAQ,US,0.468226424,Palo Alto,California,Finance,Financial Conglomerates
FLXN,NASDAQ,US,0.46771662431843297,Burlington,Massachusetts,Health Technology,Biotechnology
EBTC,NASDAQ,US,0.46661654318027196,Lowell,Massachusetts,Finance,Regional Banks
TNK,NYSE,CA,0.464731878,Vancouver,British Columbia,Transportation,Marine Shipping
CPAAU,NASDAQ,US,0.464462552045008,Naples,Florida,Finance,Financial Conglomerates
ACIU,NASDAQ,CH,0.463524226,Lausanne,Vaud,Health Technology,Pharmaceuticals: Major
APYX,NASDAQ,US,0.4633578,Clearwater,Florida,Health Technology,Medical Specialties
CHSCN,NASDAQ,,0.463344,Inver Grove Heights,Minnesota,Process Industries,Agricultural Commodities/Milling
TPGY,NYSE,US,0.462875,Fort Worth,Texas,Finance,Financial Conglomerates
SVA,NASDAQ,CN,0.462717578,Beijing,Beijing,Health Technology,Biotechnology
SY,NASDAQ,CN,0.462669073537079,Beijing,Beijing,Technology Services,Internet Software/Services
NAAC,NASDAQ,US,0.462520376747169,New York,New York,Finance,Financial Conglomerates
AMSC,NASDAQ,US,0.462031823629237,Ayer,Massachusetts,Producer Manufacturing,Electrical Products
NPTN,NYSE,US,0.46131914441458,San Jose,California,Electronic Technology,Semiconductors
SD,NYSE,US,0.460652992,Oklahoma City,Oklahoma,Energy Minerals,Oil & Gas Production
DJCO,NASDAQ,US,0.458326155,Los Angeles,California,Consumer Services,Publishing: Newspapers
HCVIU,NASDAQ,US,0.45816,Wilson,Wyoming,Finance,Financial Conglomerates
DGICA,NASDAQ,US,0.458139137000006,Marietta,Pennsylvania,Finance,Multi-Line Insurance
IEA,NASDAQ,US,0.457528944,Indianapolis,Indiana,Industrial Services,Engineering & Construction
HBT,NASDAQ,US,0.457359721,Bloomington,Illinois,Finance,Regional Banks
ISO,NASDAQ,US,0.45719683426999996,Branford,Connecticut,Technology Services,Packaged Software
LHC,NYSE,BS,0.4565625,Nassau,New Providence,Finance,Financial Conglomerates
FHTX,NASDAQ,US,0.456170715,Cambridge,Massachusetts,Health Technology,Biotechnology
ADN,NASDAQ,US,0.45615704,Boston,Massachusetts,Electronic Technology,Semiconductors
DLTH,NASDAQ,US,0.45584784385326305,Mount Horeb,Wisconsin,Retail Trade,Internet Retail
DCRC,NASDAQ,US,0.45516938495020004,Menlo Park,California,Finance,Financial Conglomerates
GRTS,NASDAQ,US,0.45491884,Emeryville,California,Health Technology,Pharmaceuticals: Major
AKYA,NASDAQ,US,0.454820319443313,Menlo Park,California,Health Technology,Biotechnology
FREE,NASDAQ,US,0.453908873,Chicago,Illinois,Consumer Non-Durables,Food: Specialty/Candy
NOA,NYSE,CA,0.453588302668172,Acheson,Alberta,Industrial Services,Oilfield Services/Equipment
GIG,NASDAQ,US,0.452612729690671,Palo Alto,California,Finance,Financial Conglomerates
CDXC,NASDAQ,US,0.452142995631338,Los Angeles,California,Process Industries,Chemicals: Specialty
JOAN,NASDAQ,US,0.451954131134507,Hudson,Ohio,Process Industries,Textiles
BTAQU,NASDAQ,GB,0.45158299375,London,Greater London,Finance,Financial Conglomerates
KVSA,NASDAQ,US,0.450351000998989,Menlo Park,California,Finance,Financial Conglomerates
OWLT,NYSE,US,0.44874898,Lehi,Utah,Electronic Technology,Electronic Production Equipment
CPAA,NASDAQ,US,0.44847254198636505,Naples,Florida,Finance,Financial Conglomerates
KOPN,NASDAQ,US,0.447387102348547,Westborough,Massachusetts,Electronic Technology,Semiconductors
OOMA,NYSE,US,0.447205,Sunnyvale,California,Communications,Major Telecommunications
AOMR,NYSE,US,0.44681256,Atlanta,Georgia,Finance,Real Estate Investment Trusts
RFMZ,NYSE,US,0.4467015,Chicago,Illinois,Miscellaneous,Investment Trusts/Mutual Funds
ARTAU,NASDAQ,KY,0.44620443144,George Town,George Town,Finance,Financial Conglomerates
KLR,NYSE,IT,0.44609477,Milan,Milan,Communications,Specialty Telecommunications
DMS,NYSE,US,0.445739043305865,Clearwater,Florida,Commercial Services,Miscellaneous Commercial Services
HIGA,NYSE,US,0.445377702740813,Miami,Florida,Finance,Financial Conglomerates
PPGHU,NASDAQ,US,0.44505,San Francisco,California,Finance,Financial Conglomerates
OMER,NASDAQ,US,0.44496898524022105,Seattle,Washington,Health Technology,Biotechnology
TTI,NYSE,US,0.44438355,The Woodlands,Texas,Industrial Services,Oilfield Services/Equipment
UONE,NASDAQ,US,0.44437299614,Silver Spring,Maryland,Consumer Services,Broadcasting
RLMD,NASDAQ,US,0.44433839,Coral Gables,Florida,Health Technology,Pharmaceuticals: Major
KRUS,NASDAQ,US,0.44412795,Irvine,California,Consumer Services,Restaurants
SDHY,NYSE,US,0.4438875,Newark,New Jersey,Miscellaneous,Investment Trusts/Mutual Funds
EFTR,NASDAQ,US,0.44329646,San Diego,California,Finance,Financial Conglomerates
SPFI,NASDAQ,US,0.442932932712838,Lubbock,Texas,Finance,Regional Banks
CPARU,NASDAQ,US,0.44266500347000004,Cambridge,Massachusetts,Finance,Financial Conglomerates
GERN,NASDAQ,US,0.442426872313433,Foster City,California,Health Technology,Biotechnology
APLT,NASDAQ,US,0.44188189231110697,New York,New York,Health Technology,Pharmaceuticals: Major
ALTG,NYSE,US,0.441436776,Livonia,Michigan,Distribution Services,Wholesale Distributors
KURIU,NASDAQ,US,0.4403105625,Nashville,Tennessee,Finance,Financial Conglomerates
GLBLU,NASDAQ,US,0.44030625,New York,New York,Finance,Financial Conglomerates
SLCRU,NASDAQ,HK,0.44030625,Hong Kong,,Finance,Financial Conglomerates
KPTI,NASDAQ,US,0.440149259,Newton,Massachusetts,Health Technology,Biotechnology
BTAQ,NASDAQ,GB,0.440107531093656,London,Greater London,Finance,Financial Conglomerates
HOWL,NASDAQ,US,0.43998093606057,Cambridge,Massachusetts,Health Technology,Pharmaceuticals: Major
PNNTG,NASDAQ,US,0.43975170035217,New York,New York,Finance,Investment Managers
LUXAU,NASDAQ,US,0.43944375,New York,New York,Finance,Financial Conglomerates
MSON,NASDAQ,US,0.43911112647011397,Farmingdale,New York,Health Technology,Medical Specialties
XPDI,NASDAQ,US,0.4390125,Chicago,Illinois,Finance,Financial Conglomerates
GMBTU,NASDAQ,US,0.43858125,New York,New York,Finance,Financial Conglomerates
HCICU,NASDAQ,US,0.43858125,Wilson,Wyoming,Finance,Financial Conglomerates
CCBG,NASDAQ,US,0.438563057,Tallahassee,Florida,Finance,Regional Banks
SOLY,NASDAQ,US,0.437761978089212,Houston,Texas,Health Technology,Medical Specialties
WALDU,NASDAQ,US,0.43771875,White Plains,New York,Finance,Financial Conglomerates
ERESU,NASDAQ,US,0.437503125,Boca Raton,Florida,Finance,Financial Conglomerates
KALV,NASDAQ,US,0.437194031,Cambridge,Massachusetts,Health Technology,Pharmaceuticals: Major
EGLX,NASDAQ,CA,0.43694184,Toronto,Ontario,Technology Services,Internet Software/Services
NDACU,NASDAQ,US,0.4367424,San Francisco,California,Finance,Financial Conglomerates
TWLVU,NASDAQ,US,0.4366994,Los Angeles,California,Finance,Financial Conglomerates
PNNT,NASDAQ,US,0.43646295,New York,New York,Finance,Investment Managers
AUTL,NASDAQ,GB,0.436455492,London,Greater London,Health Technology,Biotechnology
VTIQU,NASDAQ,US,0.43628775,Mamaroneck,New York,Finance,Financial Conglomerates
MPX,NYSE,US,0.436141737,Atlanta,Georgia,Consumer Durables,Recreational Products
ENNVU,NASDAQ,US,0.434915625,Summit,New Jersey,Finance,Financial Conglomerates
SBOW,NYSE,US,0.43471154776175897,Houston,Texas,Energy Minerals,Oil & Gas Production
UFI,NYSE,US,0.434610737940894,Greensboro,North Carolina,Process Industries,Textiles
MRNS,NASDAQ,US,0.434172650388793,Radnor,Pennsylvania,Health Technology,Pharmaceuticals: Other
PCPC,NYSE,US,0.43407552,New York,New York,Finance,Financial Conglomerates
ARTA,NASDAQ,KY,0.433468641910661,George Town,George Town,Finance,Financial Conglomerates
CPAR,NASDAQ,US,0.43330694915850004,Cambridge,Massachusetts,Finance,Financial Conglomerates
AMAM,NYSE,US,0.433198740665,La Jolla,California,Health Technology,Biotechnology
CNTY,NASDAQ,US,0.433107021073594,Colorado Springs,Colorado,Consumer Services,Casinos/Gaming
JCICU,NASDAQ,US,0.4321125,New York,New York,Finance,Financial Conglomerates
FMIVU,NASDAQ,US,0.43132888631,Delray Beach,Florida,Finance,Financial Conglomerates
PSPC,NYSE,US,0.43109625199999796,St. Louis,Missouri,Finance,Financial Conglomerates
IRMD,NASDAQ,US,0.431007776048285,Winter Springs,Florida,Health Technology,Medical Specialties
NDAC,NASDAQ,US,0.4310016,San Francisco,California,Finance,Financial Conglomerates
SIERU,NASDAQ,US,0.43081875,Chicago,Illinois,Finance,Financial Conglomerates
GNTY,NASDAQ,US,0.430468344110431,Addison,Texas,Finance,Regional Banks
KURI,NASDAQ,US,0.4303875,Nashville,Tennessee,Finance,Financial Conglomerates
LEGAU,NASDAQ,US,0.4303875,New York,New York,Finance,Financial Conglomerates
SCOBU,NASDAQ,GB,0.4298398125,London,Greater London,Finance,Financial Conglomerates
WLDN,NASDAQ,US,0.429502118311881,Anaheim,California,Commercial Services,Miscellaneous Commercial Services
TWLV,NASDAQ,US,0.428947997709583,Los Angeles,California,Finance,Financial Conglomerates
VTIQ,NASDAQ,US,0.428803519999999,Mamaroneck,New York,Finance,Financial Conglomerates
SCLEU,NASDAQ,US,0.4286625,Philadelphia,Pennsylvania,Finance,Financial Conglomerates
ZIXI,NASDAQ,US,0.428576727,Dallas,Texas,Technology Services,Data Processing Services
PTOCU,NASDAQ,US,0.42823125,Aurora,Ohio,Finance,Financial Conglomerates
SBEAU,NASDAQ,US,0.42823125,Austin,Texas,Finance,Financial Conglomerates
FDUS,NASDAQ,US,0.427898892061898,Evanston,Illinois,Finance,Investment Managers
GIIXU,NASDAQ,US,0.4278,Boulder,Colorado,Finance,Financial Conglomerates
DMYQ,NYSE,US,0.4278,Las Vegas,Nevada,Finance,Financial Conglomerates
TWI,NYSE,US,0.427699048,Quincy,Illinois,Producer Manufacturing,Trucks/Construction/Farm Machinery
OEPWU,NASDAQ,US,0.427584375,New York,New York,Finance,Financial Conglomerates
HCIC,NASDAQ,US,0.42736877694561703,Wilson,Wyoming,Finance,Financial Conglomerates
ZTAQU,NASDAQ,US,0.42736875,New York,New York,Finance,Financial Conglomerates
ENNV,NASDAQ,US,0.42736875,Summit,New Jersey,Finance,Financial Conglomerates
COLIU,NASDAQ,US,0.42736875,Kirkland,Washington,Finance,Financial Conglomerates
GMBT,NASDAQ,US,0.42736875,New York,New York,Finance,Financial Conglomerates
RONI,NYSE,US,0.42696225,Carnegie,Pennsylvania,Finance,Financial Conglomerates
AGGRU,NASDAQ,US,0.4269375,Newton,Massachusetts,Finance,Financial Conglomerates
YAC,NYSE,US,0.4269375,Los Angeles,California,Finance,Financial Conglomerates
DHHCU,NASDAQ,US,0.4269375,New York,New York,Finance,Financial Conglomerates
FRXB,NYSE,US,0.42678125,New York,New York,Finance,Financial Conglomerates
ATMR,NYSE,US,0.426722095245954,New York,New York,Finance,Financial Conglomerates
SNII,NYSE,US,0.4265105625,Washington,District of Columbia,Finance,Financial Conglomerates
FDUSG,NASDAQ,US,0.42643264799999797,Evanston,Illinois,Finance,Investment Managers
USX,NYSE,US,0.42640257582999996,Chattanooga,Tennessee,Transportation,Trucking
SLCR,NASDAQ,HK,0.426075,Hong Kong,,Finance,Financial Conglomerates
FDUSZ,NASDAQ,US,0.42600907280372796,Evanston,Illinois,Finance,Investment Managers
PPGH,NASDAQ,US,0.42564376503046,San Francisco,California,Finance,Financial Conglomerates
GWRS,NASDAQ,US,0.425037974409698,Phoenix,Arizona,Utilities,Water Utilities
TG,NYSE,US,0.424964207444087,Richmond,Virginia,Producer Manufacturing,Miscellaneous Manufacturing
GLBL,NASDAQ,US,0.424781269939266,New York,New York,Finance,Financial Conglomerates
ERES,NASDAQ,US,0.42478126202441696,Boca Raton,Florida,Finance,Financial Conglomerates
RXRAU,NASDAQ,US,0.42478125,Uniondale,New York,Finance,Financial Conglomerates
TRIN,NASDAQ,US,0.424609653,Phoenix,Arizona,Finance,Financial Conglomerates
UVE,NYSE,US,0.424321687,Fort Lauderdale,Florida,Finance,Property/Casualty Insurance
ENPC,NYSE,US,0.42408586,Boston,Massachusetts,Finance,Financial Conglomerates
EVLO,NASDAQ,US,0.423982502,Cambridge,Massachusetts,Health Technology,Pharmaceuticals: Major
CSTE,NASDAQ,IL,0.423972694876046,Haifa,Haifa,Non-Energy Minerals,Other Metals/Minerals
CLLS,NASDAQ,FR,0.42393893488372303,Paris,Ile-de-France,Health Technology,Biotechnology
ATRO,NASDAQ,US,0.423765956710235,East Aurora,New York,Electronic Technology,Aerospace & Defense
WALD,NASDAQ,US,0.4234875,White Plains,New York,Finance,Financial Conglomerates
LEGA,NASDAQ,US,0.4234875,New York,New York,Finance,Financial Conglomerates
RCEL,NASDAQ,US,0.423478622503235,Valencia,California,Health Technology,Medical Specialties
SFST,NASDAQ,US,0.4231993064948,Greenville,South Carolina,Finance,Regional Banks
LUXA,NASDAQ,US,0.423056261975587,New York,New York,Finance,Financial Conglomerates
AVTE,NASDAQ,US,0.423032232,Boston,Massachusetts,Health Technology,Biotechnology
CCNEP,NASDAQ,US,0.422978387605539,Clearfield,Pennsylvania,Finance,Regional Banks
SSTI,NASDAQ,US,0.422867622,Newark,California,Electronic Technology,Aerospace & Defense
FSBC,NASDAQ,US,0.422541715163206,Rancho Cordova,California,Finance,Regional Banks
TIOAU,NASDAQ,DE,0.422154463074901,Berlin,Berlin,Finance,Financial Conglomerates
LITTU,NASDAQ,US,0.4220592150658,Atlanta,Georgia,Finance,Financial Conglomerates
GIIX,NASDAQ,US,0.42176250897247497,Boulder,Colorado,Finance,Financial Conglomerates
TWNI,NYSE,US,0.421547519081109,New York,New York,Finance,Financial Conglomerates
LMRKP,NASDAQ,US,0.421406843728082,El Segundo,California,Finance,Real Estate Development
LMRKO,NASDAQ,US,0.421397913451687,El Segundo,California,Finance,Real Estate Development
GFX,NYSE,US,0.421331252002049,Newark,Delaware,Finance,Financial Conglomerates
SCOB,NASDAQ,GB,0.42133125,London,Greater London,Finance,Financial Conglomerates
